SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
14516,2.71E+06,73.824,1035,0.5,0,0.02
14814,3.20E+06,73.824,1106,0.5,0,0.02
15430,2.79E+06,73.824,1104,0.5,0,0.02
17241,3.18E+06,73.824,1073,0.5,0,0.02
15509,2.78E+06,73.824,1010,0.5,0,0.02
15058,2.74E+06,73.824,1058,0.5,0,0.02
15694,2.84E+06,73.824,1062,0.5,0,0.02
16297,3.22E+06,73.824,1141,0.5,0,0.02
16251,3.05E+06,73.824,1131,0.5,0,0.02
17149,3.25E+06,73.824,1042,0.5,0,0.02
16619,3.26E+06,73.824,994,0.5,0,0.02
14376,2.71E+06,73.824,1019,0.5,0,0.02
15443,2.54E+06,73.824,1065,0.5,0,0.02
15450,2.73E+06,73.824,1056,0.5,0,0.02
15455,2.92E+06,73.824,1085,0.5,0,0.02
15595,3.05E+06,73.824,1070,0.5,0,0.02
15833,2.86E+06,73.824,1061,0.5,0,0.02
14851,3.23E+06,73.824,1110,0.5,0,0.02
15399,2.85E+06,73.824,1109,0.5,0,0.02
17960,3.22E+06,73.824,1099,0.5,0,0.02
17155,2.99E+06,73.824,1095,0.5,0,0.02
15946,3.33E+06,73.824,1115,0.5,0,0.02
16154,3.05E+06,73.824,1100,0.5,0,0.02
16328,2.88E+06,73.824,1048,0.5,0,0.02
15744,2.92E+06,73.824,1065,0.5,0,0.02
15785,3.05E+06,73.824,1087,0.5,0,0.02
16123,2.88E+06,73.824,1055,0.5,0,0.02
15769,2.88E+06,73.824,1063,0.5,0,0.02
15225,2.43E+06,73.824,1054,0.5,0,0.02
15276,2.59E+06,73.824,1025,0.5,0,0.02
15248,3.16E+06,73.824,1132,0.5,0,0.02
16261,3.22E+06,73.824,1108,0.5,0,0.02
15675,3.09E+06,73.824,1109,0.5,0,0.02
17409,2.91E+06,73.824,1083,0.5,0,0.02
16208,2.75E+06,73.824,1035,0.5,0,0.02
15545,2.91E+06,73.824,1038,0.5,0,0.02
